# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
NLJBGOEE_03993	GENE_NLJBGOEE_03993	TRANSCRIPT_NLJBGOEE_03993	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_03994	GENE_NLJBGOEE_03994	TRANSCRIPT_NLJBGOEE_03994	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04000	GENE_NLJBGOEE_04000	TRANSCRIPT_NLJBGOEE_04000	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04001	GENE_NLJBGOEE_04001	TRANSCRIPT_NLJBGOEE_04001	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04002	GENE_NLJBGOEE_04002	TRANSCRIPT_NLJBGOEE_04002	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04003	GENE_NLJBGOEE_04003	TRANSCRIPT_NLJBGOEE_04003	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04004	GENE_NLJBGOEE_04004	TRANSCRIPT_NLJBGOEE_04004	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04005	GENE_NLJBGOEE_04005	TRANSCRIPT_NLJBGOEE_04005	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04006	GENE_NLJBGOEE_04006	TRANSCRIPT_NLJBGOEE_04006	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04007	GENE_NLJBGOEE_04007	TRANSCRIPT_NLJBGOEE_04007	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04008	GENE_NLJBGOEE_04008	TRANSCRIPT_NLJBGOEE_04008	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_04009	GENE_NLJBGOEE_04009	TRANSCRIPT_NLJBGOEE_04009	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04010	GENE_NLJBGOEE_04010	TRANSCRIPT_NLJBGOEE_04010	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04011	GENE_NLJBGOEE_04011	TRANSCRIPT_NLJBGOEE_04011	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04012	GENE_NLJBGOEE_04012	TRANSCRIPT_NLJBGOEE_04012	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04013	GENE_NLJBGOEE_04013	TRANSCRIPT_NLJBGOEE_04013	protein_coding	0	0	2	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
NLJBGOEE_04014	GENE_NLJBGOEE_04014	TRANSCRIPT_NLJBGOEE_04014	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04015	GENE_NLJBGOEE_04015	TRANSCRIPT_NLJBGOEE_04015	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04016	GENE_NLJBGOEE_04016	TRANSCRIPT_NLJBGOEE_04016	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04017	GENE_NLJBGOEE_04017	TRANSCRIPT_NLJBGOEE_04017	protein_coding	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2
NLJBGOEE_04018	GENE_NLJBGOEE_04018	TRANSCRIPT_NLJBGOEE_04018	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_04019	GENE_NLJBGOEE_04019	TRANSCRIPT_NLJBGOEE_04019	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04020	GENE_NLJBGOEE_04020	TRANSCRIPT_NLJBGOEE_04020	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04021	GENE_NLJBGOEE_04021	TRANSCRIPT_NLJBGOEE_04021	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_04022	GENE_NLJBGOEE_04022	TRANSCRIPT_NLJBGOEE_04022	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04023	GENE_NLJBGOEE_04023	TRANSCRIPT_NLJBGOEE_04023	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04024	GENE_NLJBGOEE_04024	TRANSCRIPT_NLJBGOEE_04024	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04025	GENE_NLJBGOEE_04025	TRANSCRIPT_NLJBGOEE_04025	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04026	GENE_NLJBGOEE_04026	TRANSCRIPT_NLJBGOEE_04026	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04027	GENE_NLJBGOEE_04027	TRANSCRIPT_NLJBGOEE_04027	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04028	GENE_NLJBGOEE_04028	TRANSCRIPT_NLJBGOEE_04028	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04029	GENE_NLJBGOEE_04029	TRANSCRIPT_NLJBGOEE_04029	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04030	GENE_NLJBGOEE_04030	TRANSCRIPT_NLJBGOEE_04030	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04031	GENE_NLJBGOEE_04031	TRANSCRIPT_NLJBGOEE_04031	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_04032	GENE_NLJBGOEE_04032	TRANSCRIPT_NLJBGOEE_04032	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04033	GENE_NLJBGOEE_04033	TRANSCRIPT_NLJBGOEE_04033	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04034	GENE_NLJBGOEE_04034	TRANSCRIPT_NLJBGOEE_04034	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04035	GENE_NLJBGOEE_04035	TRANSCRIPT_NLJBGOEE_04035	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04036	GENE_NLJBGOEE_04036	TRANSCRIPT_NLJBGOEE_04036	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04037	GENE_NLJBGOEE_04037	TRANSCRIPT_NLJBGOEE_04037	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04038	GENE_NLJBGOEE_04038	TRANSCRIPT_NLJBGOEE_04038	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04039	GENE_NLJBGOEE_04039	TRANSCRIPT_NLJBGOEE_04039	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04048	GENE_NLJBGOEE_04048	TRANSCRIPT_NLJBGOEE_04048	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04049	GENE_NLJBGOEE_04049	TRANSCRIPT_NLJBGOEE_04049	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04050	GENE_NLJBGOEE_04050	TRANSCRIPT_NLJBGOEE_04050	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04051	GENE_NLJBGOEE_04051	TRANSCRIPT_NLJBGOEE_04051	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04052	GENE_NLJBGOEE_04052	TRANSCRIPT_NLJBGOEE_04052	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NLJBGOEE_04053	GENE_NLJBGOEE_04053	TRANSCRIPT_NLJBGOEE_04053	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04054	GENE_NLJBGOEE_04054	TRANSCRIPT_NLJBGOEE_04054	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04055	GENE_NLJBGOEE_04055	TRANSCRIPT_NLJBGOEE_04055	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_04056	GENE_NLJBGOEE_04056	TRANSCRIPT_NLJBGOEE_04056	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04057	GENE_NLJBGOEE_04057	TRANSCRIPT_NLJBGOEE_04057	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04058	GENE_NLJBGOEE_04058	TRANSCRIPT_NLJBGOEE_04058	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04059	GENE_NLJBGOEE_04059	TRANSCRIPT_NLJBGOEE_04059	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04060	GENE_NLJBGOEE_04060	TRANSCRIPT_NLJBGOEE_04060	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04071	GENE_NLJBGOEE_04071	TRANSCRIPT_NLJBGOEE_04071	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04072	GENE_NLJBGOEE_04072	TRANSCRIPT_NLJBGOEE_04072	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04073	GENE_NLJBGOEE_04073	TRANSCRIPT_NLJBGOEE_04073	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04074	GENE_NLJBGOEE_04074	TRANSCRIPT_NLJBGOEE_04074	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04075	GENE_NLJBGOEE_04075	TRANSCRIPT_NLJBGOEE_04075	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NLJBGOEE_04076	GENE_NLJBGOEE_04076	TRANSCRIPT_NLJBGOEE_04076	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04077	GENE_NLJBGOEE_04077	TRANSCRIPT_NLJBGOEE_04077	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04078	GENE_NLJBGOEE_04078	TRANSCRIPT_NLJBGOEE_04078	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04079	GENE_NLJBGOEE_04079	TRANSCRIPT_NLJBGOEE_04079	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04080	GENE_NLJBGOEE_04080	TRANSCRIPT_NLJBGOEE_04080	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04081	GENE_NLJBGOEE_04081	TRANSCRIPT_NLJBGOEE_04081	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04082	GENE_NLJBGOEE_04082	TRANSCRIPT_NLJBGOEE_04082	protein_coding	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NLJBGOEE_04083	GENE_NLJBGOEE_04083	TRANSCRIPT_NLJBGOEE_04083	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04084	GENE_NLJBGOEE_04084	TRANSCRIPT_NLJBGOEE_04084	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04085	GENE_NLJBGOEE_04085	TRANSCRIPT_NLJBGOEE_04085	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04086	GENE_NLJBGOEE_04086	TRANSCRIPT_NLJBGOEE_04086	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04087	GENE_NLJBGOEE_04087	TRANSCRIPT_NLJBGOEE_04087	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04098	GENE_NLJBGOEE_04098	TRANSCRIPT_NLJBGOEE_04098	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04099	GENE_NLJBGOEE_04099	TRANSCRIPT_NLJBGOEE_04099	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04100	GENE_NLJBGOEE_04100	TRANSCRIPT_NLJBGOEE_04100	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_04101	GENE_NLJBGOEE_04101	TRANSCRIPT_NLJBGOEE_04101	protein_coding	0	0	1	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_04102	GENE_NLJBGOEE_04102	TRANSCRIPT_NLJBGOEE_04102	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04103	GENE_NLJBGOEE_04103	TRANSCRIPT_NLJBGOEE_04103	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_04104	GENE_NLJBGOEE_04104	TRANSCRIPT_NLJBGOEE_04104	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04105	GENE_NLJBGOEE_04105	TRANSCRIPT_NLJBGOEE_04105	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
NLJBGOEE_04106	GENE_NLJBGOEE_04106	TRANSCRIPT_NLJBGOEE_04106	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04107	GENE_NLJBGOEE_04107	TRANSCRIPT_NLJBGOEE_04107	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04108	GENE_NLJBGOEE_04108	TRANSCRIPT_NLJBGOEE_04108	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04109	GENE_NLJBGOEE_04109	TRANSCRIPT_NLJBGOEE_04109	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04110	GENE_NLJBGOEE_04110	TRANSCRIPT_NLJBGOEE_04110	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04111	GENE_NLJBGOEE_04111	TRANSCRIPT_NLJBGOEE_04111	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NLJBGOEE_04112	GENE_NLJBGOEE_04112	TRANSCRIPT_NLJBGOEE_04112	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04113	GENE_NLJBGOEE_04113	TRANSCRIPT_NLJBGOEE_04113	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04116	GENE_NLJBGOEE_04116	TRANSCRIPT_NLJBGOEE_04116	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04117	GENE_NLJBGOEE_04117	TRANSCRIPT_NLJBGOEE_04117	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04118	GENE_NLJBGOEE_04118	TRANSCRIPT_NLJBGOEE_04118	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04119	GENE_NLJBGOEE_04119	TRANSCRIPT_NLJBGOEE_04119	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04120	GENE_NLJBGOEE_04120	TRANSCRIPT_NLJBGOEE_04120	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04121	GENE_NLJBGOEE_04121	TRANSCRIPT_NLJBGOEE_04121	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_04122	GENE_NLJBGOEE_04122	TRANSCRIPT_NLJBGOEE_04122	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04123	GENE_NLJBGOEE_04123	TRANSCRIPT_NLJBGOEE_04123	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04124	GENE_NLJBGOEE_04124	TRANSCRIPT_NLJBGOEE_04124	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04125	GENE_NLJBGOEE_04125	TRANSCRIPT_NLJBGOEE_04125	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04126	GENE_NLJBGOEE_04126	TRANSCRIPT_NLJBGOEE_04126	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04127	GENE_NLJBGOEE_04127	TRANSCRIPT_NLJBGOEE_04127	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04155	GENE_NLJBGOEE_04155	TRANSCRIPT_NLJBGOEE_04155	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04156	GENE_NLJBGOEE_04156	TRANSCRIPT_NLJBGOEE_04156	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04157	GENE_NLJBGOEE_04157	TRANSCRIPT_NLJBGOEE_04157	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04158	GENE_NLJBGOEE_04158	TRANSCRIPT_NLJBGOEE_04158	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04159	GENE_NLJBGOEE_04159	TRANSCRIPT_NLJBGOEE_04159	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04160	GENE_NLJBGOEE_04160	TRANSCRIPT_NLJBGOEE_04160	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04161	GENE_NLJBGOEE_04161	TRANSCRIPT_NLJBGOEE_04161	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04162	GENE_NLJBGOEE_04162	TRANSCRIPT_NLJBGOEE_04162	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04163	GENE_NLJBGOEE_04163	TRANSCRIPT_NLJBGOEE_04163	protein_coding	1	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
NLJBGOEE_04164	GENE_NLJBGOEE_04164	TRANSCRIPT_NLJBGOEE_04164	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04165	GENE_NLJBGOEE_04165	TRANSCRIPT_NLJBGOEE_04165	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04166	GENE_NLJBGOEE_04166	TRANSCRIPT_NLJBGOEE_04166	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04167	GENE_NLJBGOEE_04167	TRANSCRIPT_NLJBGOEE_04167	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04168	GENE_NLJBGOEE_04168	TRANSCRIPT_NLJBGOEE_04168	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_04169	GENE_NLJBGOEE_04169	TRANSCRIPT_NLJBGOEE_04169	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04170	GENE_NLJBGOEE_04170	TRANSCRIPT_NLJBGOEE_04170	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04171	GENE_NLJBGOEE_04171	TRANSCRIPT_NLJBGOEE_04171	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04172	GENE_NLJBGOEE_04172	TRANSCRIPT_NLJBGOEE_04172	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04179	GENE_NLJBGOEE_04179	TRANSCRIPT_NLJBGOEE_04179	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04180	GENE_NLJBGOEE_04180	TRANSCRIPT_NLJBGOEE_04180	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04181	GENE_NLJBGOEE_04181	TRANSCRIPT_NLJBGOEE_04181	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04182	GENE_NLJBGOEE_04182	TRANSCRIPT_NLJBGOEE_04182	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04183	GENE_NLJBGOEE_04183	TRANSCRIPT_NLJBGOEE_04183	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04184	GENE_NLJBGOEE_04184	TRANSCRIPT_NLJBGOEE_04184	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04185	GENE_NLJBGOEE_04185	TRANSCRIPT_NLJBGOEE_04185	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04186	GENE_NLJBGOEE_04186	TRANSCRIPT_NLJBGOEE_04186	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04187	GENE_NLJBGOEE_04187	TRANSCRIPT_NLJBGOEE_04187	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04188	GENE_NLJBGOEE_04188	TRANSCRIPT_NLJBGOEE_04188	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04195	GENE_NLJBGOEE_04195	TRANSCRIPT_NLJBGOEE_04195	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04196	GENE_NLJBGOEE_04196	TRANSCRIPT_NLJBGOEE_04196	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04197	GENE_NLJBGOEE_04197	TRANSCRIPT_NLJBGOEE_04197	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04198	GENE_NLJBGOEE_04198	TRANSCRIPT_NLJBGOEE_04198	protein_coding	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
NLJBGOEE_04199	GENE_NLJBGOEE_04199	TRANSCRIPT_NLJBGOEE_04199	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_04200	GENE_NLJBGOEE_04200	TRANSCRIPT_NLJBGOEE_04200	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04201	GENE_NLJBGOEE_04201	TRANSCRIPT_NLJBGOEE_04201	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
NLJBGOEE_04202	GENE_NLJBGOEE_04202	TRANSCRIPT_NLJBGOEE_04202	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_04203	GENE_NLJBGOEE_04203	TRANSCRIPT_NLJBGOEE_04203	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04204	GENE_NLJBGOEE_04204	TRANSCRIPT_NLJBGOEE_04204	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04205	GENE_NLJBGOEE_04205	TRANSCRIPT_NLJBGOEE_04205	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04206	GENE_NLJBGOEE_04206	TRANSCRIPT_NLJBGOEE_04206	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04207	GENE_NLJBGOEE_04207	TRANSCRIPT_NLJBGOEE_04207	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_04208	GENE_NLJBGOEE_04208	TRANSCRIPT_NLJBGOEE_04208	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04209	GENE_NLJBGOEE_04209	TRANSCRIPT_NLJBGOEE_04209	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04210	GENE_NLJBGOEE_04210	TRANSCRIPT_NLJBGOEE_04210	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_04211	GENE_NLJBGOEE_04211	TRANSCRIPT_NLJBGOEE_04211	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
